2024-05-18 13:49:08,733 - ObjectDetectionLogger - INFO - Model path: models/yolov8s.pt
2024-05-18 13:49:10,187 - ObjectDetectionLogger - INFO - Model loaded. Cuda available: True
2024-05-18 13:49:10,240 - ObjectDetectionLogger - INFO - Region of interest points loaded successfully. Num points: 8
2024-05-18 13:49:12,684 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3406e+02, 6.6025e-02, 4.3368e+02, 1.7435e+02])
2024-05-18 13:49:13,086 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3471e+02, 5.0613e-02, 4.3331e+02, 1.7448e+02])
2024-05-18 13:49:13,087 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,088 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,088 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 4.00%
2024-05-18 13:49:13,125 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3479e+02, 3.9078e-02, 4.3349e+02, 1.7440e+02])
2024-05-18 13:49:13,126 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,126 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,127 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 4.00%
2024-05-18 13:49:13,164 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3488e+02, 3.4653e-02, 4.3387e+02, 1.7435e+02])
2024-05-18 13:49:13,164 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,165 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,165 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 4.00%
2024-05-18 13:49:13,204 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3480e+02, 3.0396e-02, 4.3416e+02, 1.7449e+02])
2024-05-18 13:49:13,204 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,205 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,206 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 4.00%
2024-05-18 13:49:13,206 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([324.3083,  26.9202, 358.0544, 108.5965])
2024-05-18 13:49:13,207 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,207 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,207 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-18 13:49:13,245 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3480e+02, 2.8305e-02, 4.3424e+02, 1.7439e+02])
2024-05-18 13:49:13,245 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,246 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,246 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 4.00%
2024-05-18 13:49:13,247 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([324.3251,  26.9938, 358.7369, 109.4117])
2024-05-18 13:49:13,248 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,248 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,248 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-18 13:49:13,284 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3485e+02, 2.4872e-02, 4.3423e+02, 1.7427e+02])
2024-05-18 13:49:13,284 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,286 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,286 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 4.00%
2024-05-18 13:49:13,287 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([324.3796,  27.4642, 357.8047, 109.6469])
2024-05-18 13:49:13,287 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,287 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,288 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-18 13:49:13,325 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3483e+02, 1.7197e-02, 4.3410e+02, 1.7424e+02])
2024-05-18 13:49:13,326 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,327 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,327 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 4.00%
2024-05-18 13:49:13,328 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([325.1092,  27.1250, 359.8057, 109.5004])
2024-05-18 13:49:13,328 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,328 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,329 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-18 13:49:13,366 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3483e+02, 1.4725e-02, 4.3421e+02, 1.7417e+02])
2024-05-18 13:49:13,366 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,366 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,367 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 4.00%
2024-05-18 13:49:13,368 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([325.0437,  27.2553, 360.2988, 109.4052])
2024-05-18 13:49:13,368 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,368 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,369 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-18 13:49:13,407 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3497e+02, 1.6083e-02, 4.3404e+02, 1.7414e+02])
2024-05-18 13:49:13,407 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,408 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,408 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 4.00%
2024-05-18 13:49:13,410 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([325.4408,  27.4047, 359.8865, 109.2782])
2024-05-18 13:49:13,410 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,410 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,410 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-18 13:49:13,448 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3486e+02, 3.2288e-02, 4.3434e+02, 1.7407e+02])
2024-05-18 13:49:13,448 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,449 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,449 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 4.00%
2024-05-18 13:49:13,450 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([325.9479,  27.5753, 360.2900, 109.2309])
2024-05-18 13:49:13,450 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,451 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,452 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-18 13:49:13,490 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3489e+02, 4.1916e-02, 4.3453e+02, 1.7403e+02])
2024-05-18 13:49:13,490 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,491 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,491 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 4.00%
2024-05-18 13:49:13,492 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([326.6027,  27.3304, 360.1466, 109.2611])
2024-05-18 13:49:13,492 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,493 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,493 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-18 13:49:13,533 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3487e+02, 4.4296e-02, 4.3452e+02, 1.7401e+02])
2024-05-18 13:49:13,534 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,535 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,535 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 4.00%
2024-05-18 13:49:13,536 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([326.5099,  27.3317, 359.9933, 109.1634])
2024-05-18 13:49:13,537 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,537 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,537 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-18 13:49:13,575 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3492e+02, 3.9246e-02, 4.3456e+02, 1.7404e+02])
2024-05-18 13:49:13,576 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,576 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,577 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 4.00%
2024-05-18 13:49:13,577 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([326.0502,  27.1795, 359.6647, 108.8365])
2024-05-18 13:49:13,578 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,578 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,578 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-18 13:49:13,616 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3495e+02, 4.7989e-02, 4.3478e+02, 1.7395e+02])
2024-05-18 13:49:13,616 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,617 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,617 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 4.00%
2024-05-18 13:49:13,618 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([325.9973,  27.2550, 359.3633, 108.9756])
2024-05-18 13:49:13,618 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,619 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,619 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-18 13:49:13,657 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3497e+02, 2.7542e-02, 4.3435e+02, 1.7389e+02])
2024-05-18 13:49:13,657 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,658 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,658 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 4.00%
2024-05-18 13:49:13,659 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([325.8627,  27.3828, 359.1291, 108.9947])
2024-05-18 13:49:13,659 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,659 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,660 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-18 13:49:13,697 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3494e+02, 2.8320e-02, 4.3441e+02, 1.7396e+02])
2024-05-18 13:49:13,697 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,698 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,698 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 4.00%
2024-05-18 13:49:13,699 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([326.1655,  27.3912, 359.4700, 109.5212])
2024-05-18 13:49:13,700 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,700 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,700 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-18 13:49:13,738 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3495e+02, 2.2003e-02, 4.3440e+02, 1.7399e+02])
2024-05-18 13:49:13,738 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,739 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,739 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 4.00%
2024-05-18 13:49:13,740 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([327.0966,  27.3074, 359.6630, 109.7889])
2024-05-18 13:49:13,741 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,741 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,741 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-18 13:49:13,778 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3496e+02, 1.6144e-02, 4.3422e+02, 1.7396e+02])
2024-05-18 13:49:13,778 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,779 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,779 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 4.00%
2024-05-18 13:49:13,780 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([327.2155,  27.3022, 359.5951, 109.6389])
2024-05-18 13:49:13,780 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,780 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,780 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-18 13:49:13,819 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3487e+02, 1.2558e-02, 4.3413e+02, 1.7406e+02])
2024-05-18 13:49:13,819 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,820 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,821 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 4.00%
2024-05-18 13:49:13,821 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([328.1945,  27.4042, 359.6357, 109.7280])
2024-05-18 13:49:13,822 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,822 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,822 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-18 13:49:13,860 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3493e+02, 4.4556e-03, 4.3409e+02, 1.7411e+02])
2024-05-18 13:49:13,861 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,861 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,861 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 4.00%
2024-05-18 13:49:13,862 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([327.6160,  27.6352, 359.3979, 110.2023])
2024-05-18 13:49:13,862 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,863 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,863 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-18 13:49:13,901 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3484e+02, 1.7044e-02, 4.3432e+02, 1.7412e+02])
2024-05-18 13:49:13,901 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,902 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,902 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 4.00%
2024-05-18 13:49:13,903 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([328.1351,  28.0273, 359.6807, 112.1720])
2024-05-18 13:49:13,903 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,903 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,904 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-18 13:49:13,943 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3484e+02, 2.7283e-02, 4.3443e+02, 1.7405e+02])
2024-05-18 13:49:13,943 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,944 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,944 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 4.00%
2024-05-18 13:49:13,945 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([327.5311,  27.9016, 359.5943, 114.2932])
2024-05-18 13:49:13,945 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,945 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,946 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-18 13:49:13,984 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3479e+02, 2.1347e-02, 4.3425e+02, 1.7410e+02])
2024-05-18 13:49:13,984 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,985 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,985 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 4.00%
2024-05-18 13:49:13,986 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([326.1335,  28.0300, 359.6415, 114.5631])
2024-05-18 13:49:13,986 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,987 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:13,987 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-18 13:49:14,026 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3480e+02, 3.1097e-02, 4.3419e+02, 1.7415e+02])
2024-05-18 13:49:14,026 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:14,027 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:14,028 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 4.00%
2024-05-18 13:49:14,029 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([325.6186,  27.7976, 359.6703, 116.0507])
2024-05-18 13:49:14,029 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:14,029 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:14,029 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-18 13:49:14,067 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3482e+02, 3.0457e-02, 4.3399e+02, 1.7414e+02])
2024-05-18 13:49:14,068 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-18 13:49:14,069 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
